transaction_id,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
290,1/1/2019 3:49,4.04851E+15,fraud_Kilback LLC,grocery_pos,68.96,Cheryl,Melton,F,5053 Bell Crescent Apt. 255,Fullerton,NE,68638,41.366,-98.0054,1749,"Surveyor, mining",5/7/1973,b2820a9708d41515e2a1590d3cce80d4,1325389756,41.182138,-98.751918,0
291,1/1/2019 3:49,4.09971E+15,fraud_Cartwright-Harris,grocery_pos,62.03,James,Stephens,M,1166 Castillo Mountains,Ruckersville,VA,22968,38.2586,-78.4074,9815,"Designer, ceramics/pottery",7/7/1975,518732758e5ff5978ae71c49b43e4167,1325389780,39.202859,-78.247865,0
292,1/1/2019 3:49,4.45237E+15,fraud_Runolfsson and Sons,grocery_net,30.69,Linda,Davis,F,6602 Ortiz Pine Apt. 179,Blooming Grove,TX,76626,32.0758,-96.701,1563,Financial adviser,3/4/1978,45cc663914e2ec98c824e0ec325019a0,1325389789,31.7063,-97.507141,0
293,1/1/2019 3:49,4.64685E+18,fraud_Block Group,misc_pos,1.1,Julia,Bell,F,576 House Crossroad,West Sayville,NY,11796,40.732,-73.1,4056,Film/video editor,6/25/1990,6b10287ffb26869d974ecf9db719f630,1325389796,40.47841,-72.974367,0
294,1/1/2019 3:50,4.1714E+15,fraud_Bahringer-Larson,grocery_net,72.9,Ashley,Mcdonald,F,3160 Tina Estates Suite 234,Marietta,SC,29661,35.0296,-82.5136,5648,Museum/gallery exhibitions officer,10/6/1934,43229fdcc2a6557f9c1ea524a23869a1,1325389805,35.276815,-82.047186,0
295,1/1/2019 3:50,3.50604E+15,fraud_Ledner-Pfannerstill,gas_transport,54.04,Christine,Burns,F,343 Hannah Parkway,Comfort,WV,25049,38.1372,-81.5962,630,Fine artist,7/30/1959,728d94750933aa2f5bb7ce8e0ba774b2,1325389859,38.315208,-81.20918,0
296,1/1/2019 3:51,5.71844E+11,fraud_Heathcote LLC,shopping_net,909.66,Susan,Mills,F,005 Cody Estates,Louisville,KY,40202,38.2507,-85.7476,736284,Engineering geologist,4/2/1952,ecea96ae40920997dd56b4e0b408d623,1325389888,39.081318,-86.30158,0
297,1/1/2019 3:52,4.04504E+18,"fraud_Rowe, Batz and Goodwin",grocery_pos,103.31,Bianca,Scott,F,9588 Cox Rapid Apt. 257,Atglen,PA,19310,39.9458,-75.9703,3066,Product manager,7/15/1928,e97404319f3c7b9ee5f13f582f742ea0,1325389940,40.363656,-75.732708,0
298,1/1/2019 3:54,4.40001E+18,fraud_VonRueden Group,grocery_net,105.38,Marissa,Powell,F,474 Allen Haven,North Loup,NE,68859,41.4972,-98.7858,509,"Nurse, children's",9/15/1980,dc1c09ff158f17c023c59c9d9e0d196f,1325390047,41.271599,-99.630652,0
299,1/1/2019 3:54,4.86229E+12,fraud_Schmitt Inc,gas_transport,66.73,Elizabeth,Payne,F,897 Daugherty Mission,Grassflat,PA,16839,41.0036,-78.1104,489,Pension scheme manager,9/15/1956,43ca133ac76fc07798f065e9a36a1b16,1325390099,40.965574,-78.375316,0
